domain,contract,question_no,question_id,prompt_type,thinking_level,input_tokens_mean,input_tokens_std,input_tokens_var,input_tokens_count,output_tokens_mean,output_tokens_std,output_tokens_var,output_tokens_count,reasoning_tokens_mean,reasoning_tokens_std,reasoning_tokens_var,reasoning_tokens_count,cached_tokens_mean,cached_tokens_std,cached_tokens_var,cached_tokens_count,tool_tokens_mean,tool_tokens_std,tool_tokens_var,tool_tokens_count,total_tokens_mean,total_tokens_std,total_tokens_var,total_tokens_count,cost_usd_mean,cost_usd_std,cost_usd_var,cost_usd_count,latency_s_mean,latency_s_std,latency_s_var,latency_s_count
legal_cuad,BuffaloWildWings,1,bww_q1_initial_fee,garbage,high,30241.0,0.0,0.0,3,426.6666666666667,11.54700538379252,133.33333333333343,3,789.6666666666666,111.42860195359778,12416.333333333336,3,19100.0,16541.08521228278,273607500.0,3,0.0,0.0,0.0,3,31457.333333333332,99.88159656980552,9976.333333333387,3,0.040698000000000005,0.030390974515470875,0.0009236113320000002,3,14.810666666666668,1.034336663438618,1.069852333333333,3
legal_cuad,BuffaloWildWings,1,bww_q1_initial_fee,garbage,low,30241.0,0.0,0.0,3,265.0,0.0,0.0,3,514.0,0.0,0.0,3,9546.666666666666,16535.311709590882,273416533.3333334,3,0.0,0.0,0.0,3,31020.0,0.0,0.0,3,0.052646,0.029763561077263585,0.0008858695679999999,3,9.689,0.6487657512538711,0.4208969999999998,3
legal_cuad,BuffaloWildWings,2,bww_q2_ad_fund,context,high,1272.0,0.0,0.0,3,512.0,53.693575034635195,2883.0,3,677.6666666666666,2.8867513459481207,8.333333333333286,3,0.0,0.0,0.0,3,0.0,0.0,0.0,3,2461.6666666666665,56.58032638058329,3201.3333333333294,3,0.01682,0.0006789639165670009,4.609920000000013e-07,3,13.372,1.5892479353455213,2.525709000000002,3
legal_cuad,BuffaloWildWings,2,bww_q2_ad_fund,context,low,1272.0,0.0,0.0,3,305.0,50.22947341949744,2523.0,3,334.0,1.7320508075688772,3.0,3,0.0,0.0,0.0,3,0.0,0.0,0.0,3,1911.0,51.96152422706632,2700.0,3,0.010212,0.0006235382907247965,3.8880000000000094e-07,3,8.217,0.9195689207449326,0.845607,3
legal_cuad,BuffaloWildWings,2,bww_q2_ad_fund,full,high,30138.0,0.0,0.0,3,319.6666666666667,8.082903768654765,65.3333333333334,3,630.6666666666666,10.969655114602897,120.33333333333351,3,9550.0,16541.08521228278,273607500.0,3,0.0,0.0,0.0,3,31088.333333333332,2.8867513459483916,8.33333333333485,3,0.054490000000000004,0.029808594398260377,0.0008885522999999999,3,11.766666666666666,0.4126709746678748,0.17029733333333374,3
legal_cuad,BuffaloWildWings,2,bww_q2_ad_fund,full,low,30138.0,0.0,0.0,3,250.0,0.0,0.0,3,489.0,0.0,0.0,3,19093.333333333332,16535.311709590882,273416533.3333334,3,0.0,0.0,0.0,3,30877.0,0.0,0.0,3,0.034776,0.029763561077263585,0.000885869568,3,9.130666666666668,0.5192536310256615,0.2696243333333338,3
legal_cuad,BuffaloWildWings,2,bww_q2_ad_fund,garbage,high,30253.0,0.0,0.0,3,425.0,0.0,0.0,3,563.0,0.0,0.0,3,19100.0,16541.08521228278,273607500.0,3,0.0,0.0,0.0,3,31241.0,0.0,0.0,3,0.037981999999999995,0.029773953382109,0.0008864882999999998,3,11.329,0.10739180601889523,0.01153300000000002,3
legal_cuad,BuffaloWildWings,2,bww_q2_ad_fund,garbage,low,30253.0,0.0,0.0,3,150.33333333333334,73.32348418708247,5376.333333333334,3,260.6666666666667,0.5773502691896216,0.3333333333333286,3,19093.333333333332,16535.311709590882,273416533.3333334,3,0.0,0.0,0.0,3,30664.0,72.74613391789285,5292.0,3,0.03107,0.029336826822272382,0.0008606494080000003,3,6.016000000000001,0.8418057970814887,0.7086370000000006,3
legal_cuad,BuffaloWildWings,3,bww_q3_capital_exp,context,high,958.0,0.0,0.0,3,693.3333333333334,37.52776749732569,1408.3333333333346,3,848.0,38.1051177665153,1452.0,3,0.0,0.0,0.0,3,0.0,0.0,0.0,3,2499.3333333333335,75.63288526384103,5720.333333333343,3,0.020412,0.0009075946231660919,8.237280000000005e-07,3,15.291333333333334,2.083955933635195,4.342872333333338,3
legal_cuad,BuffaloWildWings,3,bww_q3_capital_exp,context,low,958.0,0.0,0.0,3,421.6666666666667,40.85747585611884,1669.333333333334,3,428.3333333333333,33.53108010985231,1124.3333333333333,3,0.0,0.0,0.0,3,0.0,0.0,0.0,3,1808.0,55.48873759602033,3079.0,3,0.012116,0.0006658648511522444,4.433760000000007e-07,3,9.894333333333334,0.4909911743945442,0.24107233333333372,3
legal_cuad,BuffaloWildWings,3,bww_q3_capital_exp,full,high,30138.0,0.0,0.0,3,367.3333333333333,63.516402081142274,4034.3333333333344,3,747.3333333333334,168.57441482423522,28417.33333333334,3,9550.0,16541.08521228278,273607500.0,3,0.0,0.0,0.0,3,31252.666666666668,112.78445519367216,12720.333333333441,3,0.056462000000000005,0.031022162207041595,0.0009623745479999999,3,11.546666666666667,1.1497635988903694,1.3219563333333344,3
legal_cuad,BuffaloWildWings,3,bww_q3_capital_exp,full,low,30138.0,0.0,0.0,3,254.0,0.0,0.0,3,427.0,0.0,0.0,3,15002.0,14368.638488040542,206457772.0,3,0.0,0.0,0.0,3,30819.0,0.0,0.0,3,0.04144433333333333,0.025863558771625633,0.0006689236723333333,3,8.338333333333333,0.5188798833384591,0.26923633333333297,3
legal_cuad,BuffaloWildWings,3,bww_q3_capital_exp,garbage,high,30253.0,0.0,0.0,3,508.3333333333333,112.0059522227874,12545.333333333334,3,904.0,166.27687752661222,27648.0,3,19100.0,16541.08521228278,273607500.0,3,0.0,0.0,0.0,3,31665.333333333332,278.2828297493999,77441.33333333349,3,0.043074,0.026434559425116202,0.0006987859319999999,3,14.322000000000001,1.6386265590426636,2.685097,3
legal_cuad,BuffaloWildWings,3,bww_q3_capital_exp,garbage,low,30253.0,0.0,0.0,3,358.6666666666667,4.61880215351701,21.33333333333337,3,619.3333333333334,40.99186911246342,1680.3333333333326,3,19093.333333333332,16535.311709590882,273416533.3333334,3,0.0,0.0,0.0,3,31231.0,36.373066958946424,1323.0,3,0.037874,0.029984182229969188,0.000899051184,3,11.258666666666665,0.6327411266334237,0.40036133333333435,3
